token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,il,il,DET,det,bruco,(ROOT (f3 (sn (DET Il) (NOUN bruco) (sa (ADV molto) (ADJ affamato))) (PUNCT .))),,7.039560886
2,0,bruco,bruco,NOUN,root,ROOT,(ROOT (f3 (sn (DET Il) (NOUN bruco) (sa (ADV molto) (ADJ affamato))) (PUNCT .))),,3.023432143
3,0,molto,molto,ADV,advmod,affamato,(ROOT (f3 (sn (DET Il) (NOUN bruco) (sa (ADV molto) (ADJ affamato))) (PUNCT .))),,6.102695876
4,0,affamato,affamato,ADJ,amod,bruco,(ROOT (f3 (sn (DET Il) (NOUN bruco) (sa (ADV molto) (ADJ affamato))) (PUNCT .))),4.84 ± 2.15,3.853681062
5,1,a,a,ADP,case,luce,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,7.004335738
6,1,la,il,DET,det,luce,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,7.055331658
7,1,luce,luce,NOUN,obl,giaceva,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",4.00 ± 2.42,5.005037586
8,1,di,di,ADP,case,luna,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,7.232814475
9,1,la,il,DET,det,luna,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,7.055331658
10,1,luna,luna,NOUN,nmod,luce,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",4.56 ± 1.47,4.705470983
11,1,giaceva,giacere,VERB,root,ROOT,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,2.961775242
12,1,su,su,ADP,case,foglia,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,6.000068652
13,1,una,uno,DET,det,foglia,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,6.801817508
14,1,foglia,foglia,NOUN,obl,giaceva,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",4.08 ± 1.63,3.524370505
15,1,un,uno,DET,det,uovo,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",,7.065833912
16,1,piccolo,piccolo,ADJ,amod,uovo,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",4.12 ± 3.18,5.291431625
17,1,uovo,uovo,NOUN,conj,foglia,"(ROOT (cp (sp (ADP A) (sn (DET la) (NOUN luce) (spd (ADP di) (sn (DET la) (NOUN luna))))) (PUNCT ,) (f (ibar (VERB giaceva)) (compin (sp (ADP su) (sn (DET una) (NOUN foglia) (fp (PUNCT ,) (sn (DET un) (sa (ADJ piccolo)) (NOUN uovo))))))) (PUNCT .)))",4.52 ± 1.45,4.054840607
18,2,una,uno,DET,det,domenica,"(ROOT (cp (sn (DET Una) (NOUN domenica) (sn (NOUN mattina))) (PUNCT ,) (f (sn (DET il) (NOUN sole) (sa (ADJ caldo))) (ibar (VERB venne)) (compin (savv (savv (ADV su) (CCONJ e) (PROPN POP))))) (PUNCT ,) (cp (sp (ADV fuori) (ADP da) (sn (DET l’) (NOUN uovo))) (f (ibar (VERB uscì)) (compin (sn (DET un) (sa (ADJ piccolo)) (NOUN bruco) (PUNCT ,) (sa (ADV molto) (ADJ affamato)))))) (PUNCT !)))",,6.801817508
