token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,le,il,DET,det,posate,(ROOT (f3 (sn (DET Le) (NOUN posate) (sa (ADJ sposate))))),,6.624997683
2,0,posate,posata,NOUN,root,ROOT,(ROOT (f3 (sn (DET Le) (NOUN posate) (sa (ADJ sposate))))),,3.343211574
3,0,sposate,sposato,ADJ,amod,posate,(ROOT (f3 (sn (DET Le) (NOUN posate) (sa (ADJ sposate))))),,3.542139575
4,1,c’,ci,PRON,expl,era,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,
5,1,era,essere,VERB,root,ROOT,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,6.283626334
6,1,una,uno,DET,det,volta,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,6.801817508
7,1,volta,volta,NOUN,obl,era,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,5.820011577
8,1,una,uno,DET,det,forchetta,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,6.801817508
9,1,forchetta,forchetta,NOUN,nsubj,era,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",3.64 ± 1.25,3.48649033
10,1,molto,molto,ADV,advmod,lucida,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,6.102695876
11,1,lucida,lucido,ADJ,amod,forchetta,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,3.395043213
12,1,,,PUNCT,punct,forchetta,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,
13,1,con,con,ADP,case,denti,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,6.620271703
14,1,i,il,DET,det,denti,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,6.584780852
15,1,denti,dente,NOUN,nmod,forchetta,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,4.565946359
16,1,d’,di,ADP,case,argento,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,
17,1,argento,argento,NOUN,nmod,denti,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",7.20 ± 2.00,4.158471206
18,1,,,PUNCT,punct,era,"(ROOT (f (ibar (PRON C’) (VERB era)) (compc (sn (DET una) (NOUN volta)) (sn (DET una) (NOUN forchetta) (sa (ADV molto) (ADJ lucida)) (PUNCT ,) (sp (ADP con) (sn (DET i) (NOUN denti) (spd (ADP d’) (sn (NOUN argento) (PUNCT .)))))))))",,
19,2,tutti,tutto,PRON,nsubj,ammiravano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,6.110511188
20,2,la,la,PRON,obj,ammiravano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,7.055331658
21,2,ammiravano,ammirare,VERB,root,ROOT,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,2.120342156
22,2,e,e,CCONJ,cc,volevano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,2.741151583
23,2,la,la,PRON,obj,volevano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,7.055331658
24,2,volevano,volere,VERB,conj,ammiravano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,4.429220298
25,2,in,in,ADP,case,sposa,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,6.797274494
26,2,sposa,sposo,NOUN,obl,volevano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),5.36 ± 1.75,4.490103541
27,2,,,PUNCT,punct,ammiravano,(ROOT (fc (f (sq (PRON Tutti)) (ibar (PRON la) (VERB ammiravano))) (CCONJ e) (f (ibar (PRON la) (VERB volevano)) (compt (sp (ADP in) (sn (NOUN sposa) (PUNCT .))))))),,
28,3,arrivò,arrivare,VERB,root,ROOT,"(ROOT (fc (f (ibar (VERB Arrivò)) (compin (sn (DET il) (NOUN cavatappi)))) (PUNCT ,) (CCONJ e) (cp (sv5 (VERB facendo) (compt (sn (DET un) (NOUN giro) (spd (ADP di) (sn (NOUN danza) (sn (NOUN girondina))))))) (PUNCT ,) (f (ibar (VERB disse)))) (PUNCT :)))",,3.97589694
29,3,il,il,DET,det,cavatappi,"(ROOT (fc (f (ibar (VERB Arrivò)) (compin (sn (DET il) (NOUN cavatappi)))) (PUNCT ,) (CCONJ e) (cp (sv5 (VERB facendo) (compt (sn (DET un) (NOUN giro) (spd (ADP di) (sn (NOUN danza) (sn (NOUN girondina))))))) (PUNCT ,) (f (ibar (VERB disse)))) (PUNCT :)))",,7.039560886
30,3,cavatappi,cavatappio,NOUN,nsubj,Arrivò,"(ROOT (fc (f (ibar (VERB Arrivò)) (compin (sn (DET il) (NOUN cavatappi)))) (PUNCT ,) (CCONJ e) (cp (sv5 (VERB facendo) (compt (sn (DET un) (NOUN giro) (spd (ADP di) (sn (NOUN danza) (sn (NOUN girondina))))))) (PUNCT ,) (f (ibar (VERB disse)))) (PUNCT :)))",,2.902730459
31,3,,,PUNCT,punct,facendo,"(ROOT (fc (f (ibar (VERB Arrivò)) (compin (sn (DET il) (NOUN cavatappi)))) (PUNCT ,) (CCONJ e) (cp (sv5 (VERB facendo) (compt (sn (DET un) (NOUN giro) (spd (ADP di) (sn (NOUN danza) (sn (NOUN girondina))))))) (PUNCT ,) (f (ibar (VERB disse)))) (PUNCT :)))",,
32,3,e,e,CCONJ,cc,facendo,"(ROOT (fc (f (ibar (VERB Arrivò)) (compin (sn (DET il) (NOUN cavatappi)))) (PUNCT ,) (CCONJ e) (cp (sv5 (VERB facendo) (compt (sn (DET un) (NOUN giro) (spd (ADP di) (sn (NOUN danza) (sn (NOUN girondina))))))) (PUNCT ,) (f (ibar (VERB disse)))) (PUNCT :)))",,2.741151583
