token_id,sentence_ids,tokens_no_punct,lemma_no_punct,PoS,depparse,head,constituency,AoA(m+sd),Zipf_freq
1,0,una,uno,DET,det,casa,(ROOT (f3 (sn (DET Una) (NOUN casa)) (sp (ADP per) (sn (DET il) (NOUN mostro) (PUNCT .))))),,6.801817508
2,0,casa,casa,NOUN,root,ROOT,(ROOT (f3 (sn (DET Una) (NOUN casa)) (sp (ADP per) (sn (DET il) (NOUN mostro) (PUNCT .))))),3.40 ± 1.63,6.003702937
3,0,per,per,ADP,case,mostro,(ROOT (f3 (sn (DET Una) (NOUN casa)) (sp (ADP per) (sn (DET il) (NOUN mostro) (PUNCT .))))),,6.912435835
4,0,il,il,DET,det,mostro,(ROOT (f3 (sn (DET Una) (NOUN casa)) (sp (ADP per) (sn (DET il) (NOUN mostro) (PUNCT .))))),,7.039560886
5,0,mostro,mostro,NOUN,nmod,casa,(ROOT (f3 (sn (DET Una) (NOUN casa)) (sp (ADP per) (sn (DET il) (NOUN mostro) (PUNCT .))))),,4.661774555
6,1,un,uno,DET,det,giorno,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sn (DET un) (NOUN mostro)) (PUNCT ,)) (fc (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN casa) (spd (ADP di) (sn (DET un) (NOUN bambino))))))) (CCONJ e) (f (ibar (PRON si) (VERB nascose)) (compt (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT ,) (CCONJ ma) (f (sn (DET il) (NOUN muso)) (ibar (AUX era)) (compc (sa (ADJ grande) (sa (ADJ grande))))) (CCONJ e) (f (sn (DET il) (NOUN letto)) (ibar (AUX era)) (compc (compc (sa (ADJ piccolo)) (PUNCT ,) (sa (ADJ piccolo)))))) (PUNCT .)))",,7.065833912
7,1,giorno,giorno,NOUN,obl,entrò,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sn (DET un) (NOUN mostro)) (PUNCT ,)) (fc (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN casa) (spd (ADP di) (sn (DET un) (NOUN bambino))))))) (CCONJ e) (f (ibar (PRON si) (VERB nascose)) (compt (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT ,) (CCONJ ma) (f (sn (DET il) (NOUN muso)) (ibar (AUX era)) (compc (sa (ADJ grande) (sa (ADJ grande))))) (CCONJ e) (f (sn (DET il) (NOUN letto)) (ibar (AUX era)) (compc (compc (sa (ADJ piccolo)) (PUNCT ,) (sa (ADJ piccolo)))))) (PUNCT .)))",3.80 ± 1.76,5.731502947
8,1,un,uno,DET,det,mostro,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sn (DET un) (NOUN mostro)) (PUNCT ,)) (fc (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN casa) (spd (ADP di) (sn (DET un) (NOUN bambino))))))) (CCONJ e) (f (ibar (PRON si) (VERB nascose)) (compt (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT ,) (CCONJ ma) (f (sn (DET il) (NOUN muso)) (ibar (AUX era)) (compc (sa (ADJ grande) (sa (ADJ grande))))) (CCONJ e) (f (sn (DET il) (NOUN letto)) (ibar (AUX era)) (compc (compc (sa (ADJ piccolo)) (PUNCT ,) (sa (ADJ piccolo)))))) (PUNCT .)))",,7.065833912
9,1,mostro,mostro,NOUN,nsubj,entrò,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sn (DET un) (NOUN mostro)) (PUNCT ,)) (fc (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN casa) (spd (ADP di) (sn (DET un) (NOUN bambino))))))) (CCONJ e) (f (ibar (PRON si) (VERB nascose)) (compt (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT ,) (CCONJ ma) (f (sn (DET il) (NOUN muso)) (ibar (AUX era)) (compc (sa (ADJ grande) (sa (ADJ grande))))) (CCONJ e) (f (sn (DET il) (NOUN letto)) (ibar (AUX era)) (compc (compc (sa (ADJ piccolo)) (PUNCT ,) (sa (ADJ piccolo)))))) (PUNCT .)))",,4.661774555
10,1,entrò,entrare,VERB,root,ROOT,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sn (DET un) (NOUN mostro)) (PUNCT ,)) (fc (f (ibar (VERB entrò)) (compin (sp (ADP in) (sn (DET la) (NOUN casa) (spd (ADP di) (sn (DET un) (NOUN bambino))))))) (CCONJ e) (f (ibar (PRON si) (VERB nascose)) (compt (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT ,) (CCONJ ma) (f (sn (DET il) (NOUN muso)) (ibar (AUX era)) (compc (sa (ADJ grande) (sa (ADJ grande))))) (CCONJ e) (f (sn (DET il) (NOUN letto)) (ibar (AUX era)) (compc (compc (sa (ADJ piccolo)) (PUNCT ,) (sa (ADJ piccolo)))))) (PUNCT .)))",,3.539228093
